player,player_id,season,posteam,full_player_name,position
A.Dalton,32013030-2d30-3032-3739-37334d29528c,2017,CIN,Andy Dalton,QB
A.Dalton,32013030-2d30-3032-3739-37334d29528c,2018,CIN,Andy Dalton,QB
A.Davis,32013030-2d30-3032-3839-35372ad9e22c,2014,LA,Austin Davis,QB
A.Davis,32013030-2d30-3032-3839-35372ad9e22c,2015,CLE,Austin Davis,QB
A.Edwards,32013030-2d30-3032-3736-39325eed10ba,2011,CAR,Armanti Edwards,WR
A.Feeley,32013030-2d30-3032-3033-3035a2bdfac5,2011,LA,AJ Feeley,QB
A.Lee,32013030-2d30-3032-3238-32349b479eae,2014,SF,Andy Lee,P
A.Lee,32013030-2d30-3032-3238-32349b479eae,2019,ARI,Andy Lee,P
A.Luck,32013030-2d30-3032-3936-363868835ca0,2012,IND,Andrew Luck,QB
A.Luck,32013030-2d30-3032-3936-363868835ca0,2013,IND,Andrew Luck,QB
A.Luck,32013030-2d30-3032-3936-363868835ca0,2014,IND,Andrew Luck,QB
A.Luck,32013030-2d30-3032-3936-363868835ca0,2015,IND,Andrew Luck,QB
A.Luck,32013030-2d30-3032-3936-363868835ca0,2016,IND,Andrew Luck,QB
A.McCarron,32013030-2d30-3033-3132-38386b3121bc,2015,CIN,AJ McCarron,QB
A.McCarron,32013030-2d30-3033-3132-38386b3121bc,2017,CIN,AJ McCarron,QB
A.McCarron,32013030-2d30-3033-3132-38386b3121bc,2018,LV,AJ McCarron,QB
A.McCarron,32013030-2d30-3033-3132-38386b3121bc,2019,HOU,AJ McCarron,QB
A.Morrison,32013030-2d30-3033-3234-30363dc9c374,2016,IND,Antonio Morrison,LB
A.Podlesh,32013030-2d30-3032-3534-3838a0367332,2011,CHI,Adam Podlesh,P
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2011,GB,Aaron Rodgers,QB
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2013,GB,Aaron Rodgers,QB
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2014,GB,Aaron Rodgers,QB
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2015,GB,Aaron Rodgers,QB
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2016,GB,Aaron Rodgers,QB
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2017,GB,Aaron Rodgers,QB
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2018,GB,Aaron Rodgers,QB
A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,2019,GB,Aaron Rodgers,QB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2011,SF,Alex Smith,QB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2012,SF,Alex Smith,QB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2014,KC,Alex Smith,QB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2015,KC,Alex Smith,QB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2017,KC,Alex Smith,QB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2018,WAS,Alex Smith,QB
A.Tanney,32013030-2d30-3032-3936-323398b6352b,2015,TEN,Alex Tanney,QB
A.Tanney,32013030-2d30-3032-3936-323398b6352b,2019,NYG,Alex Tanney,QB
B.Allen,32013030-2d30-3033-3234-33349fe923c0,2019,DEN,Brandon Allen,QB
B.Anger,32013030-2d30-3032-3936-3932e2de638d,2014,JAX,Bryan Anger,P
B.Anger,32013030-2d30-3032-3936-3932e2de638d,2018,TB,Bryan Anger,P
B.Bortles,32013030-2d30-3033-3134-30371c5cfd02,2014,JAX,Blake Bortles,QB
B.Bortles,32013030-2d30-3033-3134-30371c5cfd02,2015,JAX,Blake Bortles,QB
B.Bortles,32013030-2d30-3033-3134-30371c5cfd02,2017,JAX,Blake Bortles,QB
B.Bortles,32013030-2d30-3033-3134-30371c5cfd02,2018,JAX,Blake Bortles,QB
B.Bortles,32013030-2d30-3033-3134-30371c5cfd02,2019,LA,Blake Bortles,QB
B.Colquitt,32013030-2d30-3032-3635-31361c4d7f0a,2011,DEN,Brandon Colquitt,K
B.Daniels,32013030-2d30-3033-3031-323055b48145,2015,HOU,BJ Daniels,QB
B.Fields,32013030-2d30-3032-3536-31327d77bc04,2012,MIA,Brandon Fields,P
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2011,JAX,Blaine Gabbert,QB
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2012,JAX,Blaine Gabbert,QB
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2013,JAX,Blaine Gabbert,QB
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2014,SF,Blaine Gabbert,QB
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2015,SF,Blaine Gabbert,QB
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2017,ARI,Blaine Gabbert,QB
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2018,TEN,Blaine Gabbert,QB
B.Gradkowski,32013030-2d30-3032-3434-3038f524922d,2011,CIN,Bruce Gradkowski,QB
B.Gradkowski,32013030-2d30-3032-3434-3038f524922d,2012,CIN,Bruce Gradkowski,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2011,NE,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2012,ARI,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2013,CLE,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2015,HOU,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2016,CHI,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2017,NE,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2017,SF,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2018,NE,Brian Hoyer,QB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2019,IND,Brett Hundley,QB
B.Hundley,32013030-2d30-3033-3135-3839c2d37962,2016,GB,Brett Hundley,QB
B.Hundley,32013030-2d30-3033-3135-3839c2d37962,2019,ARI,Brett Hundley,QB
B.Kern,32013030-2d30-3032-3538-3235a1e18149,2016,TEN,Brett Kern,P
B.Kern,32013030-2d30-3032-3538-3235a1e18149,2019,TEN,Brett Kern,P
B.Leftwich,32013030-2d30-3032-3231-3737dee12508,2012,PIT,Byron Leftwich,QB
B.Mayfield,32013030-2d30-3033-3438-3535737060f8,2019,CLE,Baker Mayfield,QB
B.Nortman,32013030-2d30-3032-3933-3034edce6847,2017,JAX,Brad Nortman,P
B.Osweiler,32013030-2d30-3032-3936-3832387475b8,2012,DEN,Brock Osweiler,QB
B.Osweiler,32013030-2d30-3032-3936-3832387475b8,2013,DEN,Brock Osweiler,QB
B.Osweiler,32013030-2d30-3032-3936-3832387475b8,2014,DEN,Brock Osweiler,QB
B.Osweiler,32013030-2d30-3032-3936-3832387475b8,2015,DEN,Brock Osweiler,QB
B.Osweiler,32013030-2d30-3032-3936-3832387475b8,2017,DEN,Brock Osweiler,QB
B.Osweiler,32013030-2d30-3032-3936-3832387475b8,2018,MIA,Brock Osweiler,QB
B.Petty,32013030-2d30-3033-3135-36389915a7d0,2016,NYJ,Bryce Petty,QB
B.Petty,32013030-2d30-3033-3135-36389915a7d0,2017,NYJ,Bryce Petty,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2011,PIT,Ben Roethlisberger,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2012,PIT,Ben Roethlisberger,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2013,PIT,Ben Roethlisberger,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2014,PIT,Ben Roethlisberger,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2015,PIT,Ben Roethlisberger,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2016,PIT,Ben Roethlisberger,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2017,PIT,Ben Roethlisberger,QB
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2019,PIT,Ben Roethlisberger,QB
B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,2012,CLE,Brandon Weeden,QB
B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,2013,CLE,Brandon Weeden,QB
B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,2014,DAL,Brandon Weeden,QB
B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,2015,DAL,Brandon Weeden,QB
B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,2015,HOU,Brandon Weeden,QB
B.Wing,32013030-2d30-3033-3031-3432d9dfac16,2014,PIT,Brad Wing,P
C.Batch,32013030-2d30-3030-3038-3635f69471c1,2011,PIT,Charlie Batch,QB
C.Batch,32013030-2d30-3030-3038-3635f69471c1,2012,PIT,Charlie Batch,QB
C.Beathard,32013030-2d30-3033-3339-333693af7fb7,2017,SF,CJ Beathard,QB
C.Beathard,32013030-2d30-3033-3339-333693af7fb7,2018,SF,CJ Beathard,QB
C.Bojorquez,32013030-2d30-3033-3437-3231728737b6,2018,BUF,Corey Bojorquez,P
C.Boswell,32013030-2d30-3033-3131-3336ea86b338,2018,PIT,Chris Boswell,K
C.Cook,32013030-2d30-3033-3238-39337b9e9f8d,2016,LV,Connor Cook,QB
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2011,NO,Chase Daniel,QB
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2012,NO,Chase Daniel,QB
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2013,KC,Chase Daniel,QB
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2014,KC,Chase Daniel,QB
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2015,KC,Chase Daniel,QB
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2016,PHI,Chase Daniel,QB
C.Daniel,32013030-2d30-3032-3635-3434e5fd94ff,2019,CHI,Chase Daniel,QB
C.Hanie,32013030-2d30-3032-3539-373029690f00,2011,CHI,Caleb Hanie,QB
C.Henne,32013030-2d30-3032-3631-3937880c57ee,2011,MIA,Chad Henne,QB
C.Henne,32013030-2d30-3032-3631-3937880c57ee,2013,JAX,Chad Henne,QB
C.Henne,32013030-2d30-3032-3631-3937880c57ee,2014,JAX,Chad Henne,QB
C.Henne,32013030-2d30-3032-3631-3937880c57ee,2017,JAX,Chad Henne,QB
C.Henne,32013030-2d30-3032-3631-3937880c57ee,2018,KC,Chad Henne,QB
C.Henry,32013030-2d30-3032-3834-323767227ca6,2011,PHI,Chas Henry,P
C.Jones,32013030-2d30-3033-3330-39385141444f,2016,BUF,Cardale Jones,QB
C.Kaepernick,32013030-2d30-3032-3739-373477e16970,2011,SF,Colin Kaepernick,QB
C.Kaepernick,32013030-2d30-3032-3739-373477e16970,2012,SF,Colin Kaepernick,QB
C.Kaepernick,32013030-2d30-3032-3739-373477e16970,2013,SF,Colin Kaepernick,QB
C.Kaepernick,32013030-2d30-3032-3739-373477e16970,2014,SF,Colin Kaepernick,QB
C.Kaepernick,32013030-2d30-3032-3739-373477e16970,2015,SF,Colin Kaepernick,QB
C.Kaepernick,32013030-2d30-3032-3739-373477e16970,2016,SF,Colin Kaepernick,QB
C.Keenum,32013030-2d30-3032-3839-383680011105,2013,HOU,Case Keenum,QB
C.Keenum,32013030-2d30-3032-3839-383680011105,2014,HOU,Case Keenum,QB
C.Keenum,32013030-2d30-3032-3839-383680011105,2015,LA,Case Keenum,QB
C.Keenum,32013030-2d30-3032-3839-383680011105,2016,LA,Case Keenum,QB
C.Keenum,32013030-2d30-3032-3839-383680011105,2017,MIN,Case Keenum,QB
C.Keenum,32013030-2d30-3032-3839-383680011105,2018,DEN,Case Keenum,QB
C.Keenum,32013030-2d30-3032-3839-383680011105,2019,WAS,Case Keenum,QB
C.Kessler,32013030-2d30-3033-3331-303462696929,2016,CLE,Cody Kessler,QB
C.Kessler,32013030-2d30-3033-3331-303462696929,2017,CLE,Cody Kessler,QB
C.Kessler,32013030-2d30-3033-3331-303462696929,2018,JAX,Cody Kessler,QB
C.McCoy,32013030-2d30-3032-3736-38385988c69a,2012,CLE,Colt McCoy,QB
C.McCoy,32013030-2d30-3032-3736-38385988c69a,2013,SF,Colt McCoy,QB
C.McCoy,32013030-2d30-3032-3736-38385988c69a,2014,WAS,Colt McCoy,QB
C.McCoy,32013030-2d30-3032-3736-38385988c69a,2015,WAS,Colt McCoy,QB
C.McCoy,32013030-2d30-3032-3736-38385988c69a,2018,WAS,Colt McCoy,QB
C.McCoy,32013030-2d30-3032-3736-38385988c69a,2019,WAS,Colt McCoy,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2012,CAR,Cam Newton,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2013,CAR,Cam Newton,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2014,CAR,Cam Newton,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2015,CAR,Cam Newton,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2016,CAR,Cam Newton,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2017,CAR,Cam Newton,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2018,CAR,Cam Newton,QB
C.Newton,32013030-2d30-3032-3739-33399bbb0097,2019,CAR,Cam Newton,QB
C.Painter,32013030-2d30-3032-3731-3334c47ca458,2011,IND,Curtis Painter,QB
C.Painter,32013030-2d30-3032-3731-3334c47ca458,2013,NYG,Curtis Painter,QB
C.Palmer,32013030-2d30-3032-3134-32391c8963bc,2011,LV,Carson Palmer,QB
C.Palmer,32013030-2d30-3032-3134-32391c8963bc,2012,LV,Carson Palmer,QB
C.Palmer,32013030-2d30-3032-3134-32391c8963bc,2013,ARI,Carson Palmer,QB
C.Palmer,32013030-2d30-3032-3134-32391c8963bc,2014,ARI,Carson Palmer,QB
C.Palmer,32013030-2d30-3032-3134-32391c8963bc,2015,ARI,Carson Palmer,QB
C.Palmer,32013030-2d30-3032-3134-32391c8963bc,2016,ARI,Carson Palmer,QB
C.Palmer,32013030-2d30-3032-3134-32391c8963bc,2017,ARI,Carson Palmer,QB
C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,2011,MIN,Christian Ponder,QB
C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,2013,MIN,Christian Ponder,QB
C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,2014,MIN,Christian Ponder,QB
C.Redman,32013030-2d30-3031-3937-3039dda68e05,2011,ATL,Chris Redman,QB
C.Rush,32013030-2d30-3033-3336-36323ed2c1da,2017,DAL,Cooper Rush,QB
C.Santos,32013030-2d30-3033-3132-30338476c2fe,2015,KC,Cairo Santos,K
C.Shaw,32013030-2d30-3033-3036-3631c865686c,2014,CLE,Connor Shaw,QB
C.Wadman,32013030-2d30-3033-3430-36344e42bc26,2018,DEN,Colby Wadman,P
C.Wadman,32013030-2d30-3033-3430-36344e42bc26,2019,DEN,Colby Wadman,P
C.Wentz,32013030-2d30-3033-3239-3530c5ee180a,2017,PHI,Carson Wentz,QB
C.Wentz,32013030-2d30-3033-3239-3530c5ee180a,2019,PHI,Carson Wentz,QB
C.Whitehurst,32013030-2d30-3032-3432-393657c9ed83,2011,SEA,Charlie Whitehurst,QB
C.Whitehurst,32013030-2d30-3032-3432-393657c9ed83,2014,TEN,Charlie Whitehurst,QB
C.Whitehurst,32013030-2d30-3032-3432-393657c9ed83,2015,IND,Charlie Whitehurst,QB
C.Whitehurst,32013030-2d30-3032-3432-393657c9ed83,2016,CLE,Charlie Whitehurst,QB
D.Akers,32013030-2d30-3030-3031-3038742ce8f8,2011,SF,David Akers,K
D.Anderson,32013030-2d30-3032-3336-343575bf3e08,2012,CAR,Derek Anderson,QB
D.Anderson,32013030-2d30-3032-3336-343575bf3e08,2014,CAR,Derek Anderson,QB
D.Anderson,32013030-2d30-3032-3336-343575bf3e08,2015,CAR,Derek Anderson,QB
D.Anderson,32013030-2d30-3032-3336-343575bf3e08,2016,CAR,Derek Anderson,QB
D.Anderson,32013030-2d30-3032-3336-343575bf3e08,2017,CAR,Derek Anderson,QB
D.Anderson,32013030-2d30-3032-3336-343575bf3e08,2018,BUF,Derek Anderson,QB
D.Brees,32013030-2d30-3032-3035-33318e1e348d,2011,NO,Drew Brees,QB
D.Brees,32013030-2d30-3032-3035-33318e1e348d,2012,NO,Drew Brees,QB
D.Brees,32013030-2d30-3032-3035-33318e1e348d,2013,NO,Drew Brees,QB
D.Brees,32013030-2d30-3032-3035-33318e1e348d,2015,NO,Drew Brees,QB
D.Brees,32013030-2d30-3032-3035-33318e1e348d,2016,NO,Drew Brees,QB
D.Brees,32013030-2d30-3032-3035-33318e1e348d,2017,NO,Drew Brees,QB
D.Brees,32013030-2d30-3032-3035-33318e1e348d,2019,NO,Drew Brees,QB
D.Carr,32013030-2d30-3032-3036-30383f2c3b17,2012,NYG,David Carr,QB
D.Carr,32013030-2d30-3033-3132-3830ee8bf3c4,2015,LV,Derek Carr,QB
D.Carr,32013030-2d30-3033-3132-3830ee8bf3c4,2016,LV,Derek Carr,QB
D.Carr,32013030-2d30-3033-3132-3830ee8bf3c4,2017,LV,Derek Carr,QB
D.Carr,32013030-2d30-3033-3132-3830ee8bf3c4,2019,LV,Derek Carr,QB
D.Colquitt,32013030-2d30-3032-3335-3334dc594716,2012,KC,Dustin Colquitt,P
D.Colquitt,32013030-2d30-3032-3335-3334dc594716,2014,KC,Dustin Colquitt,P
D.Colquitt,32013030-2d30-3032-3335-3334dc594716,2015,KC,Dustin Colquitt,P
D.Colquitt,32013030-2d30-3032-3335-3334dc594716,2019,KC,Dustin Colquitt,P
D.Davis,32013030-2d30-3032-3838-363348c474ff,2013,ATL,Dominique Davis,QB
D.Davis,32013030-2d30-3032-3838-363348c474ff,2013,ATL,Drew Davis,WR
D.Fales,32013030-2d30-3033-3130-3736eaf4186c,2016,CHI,David Fales,QB
D.Fales,32013030-2d30-3033-3130-3736eaf4186c,2017,MIA,David Fales,QB
D.Fales,32013030-2d30-3033-3130-3736eaf4186c,2019,NYJ,David Fales,QB
D.Haskins,32013030-2d30-3033-3532-33323372c856,2019,WAS,Dwayne Haskins,QB
D.Hilliard,32013030-2d30-3033-3432-35336f47acf9,2018,CLE,Dontrelle Hilliard,RB
D.Hodges,32013030-2d30-3033-3535-3737a9ed4ede,2019,PIT,Devlin Hodges,QB
D.Johnson Jr.,32013030-2d30-3033-3232-3537f7a6ee8b,2016,CLE,Duke Johnson Jr.,RB
D.Jones,32013030-2d30-3033-3537-31306de02154,2019,NYG,Daniel Jones,QB
D.Kizer,32013030-2d30-3033-3338-3939df045cc1,2017,CLE,DeShone Kizer,QB
D.Kizer,32013030-2d30-3033-3338-3939df045cc1,2018,GB,DeShone Kizer,QB
D.Lock,32013030-2d30-3033-3537-3034604f1124,2019,DEN,Drew Lock,QB
D.McNabb,32013030-2d30-3031-3130-3232b50875be,2011,MIN,Donovan McNabb,QB
D.Orlovsky,32013030-2d30-3032-3335-3738d469dbc2,2011,IND,Dan Orlovsky,QB
D.Orlovsky,32013030-2d30-3032-3335-3738d469dbc2,2012,TB,Dan Orlovsky,QB
D.Orlovsky,32013030-2d30-3032-3335-3738d469dbc2,2015,DET,Dan Orlovsky,QB
D.Poe,32013030-2d30-3032-3936-38388636b4cc,2016,KC,Dontari Poe,DL
D.Prescott,32013030-2d30-3033-3330-37372d13d088,2016,DAL,Dak Prescott,QB
D.Prescott,32013030-2d30-3033-3330-37372d13d088,2017,DAL,Dak Prescott,QB
D.Prescott,32013030-2d30-3033-3330-37372d13d088,2019,DAL,Dak Prescott,QB
D.Sepulveda,32013030-2d30-3032-3534-393976400607,2011,PIT,Daniel Sepulveda,P
D.Stanton,32013030-2d30-3032-3534-3330104af661,2014,ARI,Drew Stanton,QB
D.Stanton,32013030-2d30-3032-3534-3330104af661,2015,ARI,Drew Stanton,QB
D.Stanton,32013030-2d30-3032-3534-3330104af661,2016,ARI,Drew Stanton,QB
D.Stanton,32013030-2d30-3032-3534-3330104af661,2017,ARI,Drew Stanton,QB
D.Watson,32013030-2d30-3033-3335-33372bbab8b8,2017,HOU,Deshaun Watson,QB
D.Watson,32013030-2d30-3033-3335-33372bbab8b8,2018,HOU,Deshaun Watson,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2011,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2012,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2013,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2014,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2015,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2016,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2017,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2018,NYG,Eli Manning,QB
E.Manning,32013030-2d30-3032-3238-3033cc58aa39,2019,NYG,Eli Manning,QB
E.Manuel,32013030-2d30-3033-3035-3236366507d8,2013,BUF,EJ Manuel,QB
E.Manuel,32013030-2d30-3033-3035-3236366507d8,2014,BUF,EJ Manuel,QB
E.Manuel,32013030-2d30-3033-3035-3236366507d8,2015,BUF,EJ Manuel,QB
E.Manuel,32013030-2d30-3033-3035-3236366507d8,2016,BUF,EJ Manuel,QB
E.Manuel,32013030-2d30-3033-3035-3236366507d8,2017,LV,EJ Manuel,QB
E.Weddle,32013030-2d30-3032-3534-32342b68d751,2014,LAC,Eric Weddle,DB
G.Gilbert,32013030-2d30-3033-3133-3935f835967d,2018,CAR,Garrett Gilbert,QB
G.Gilbert,32013030-2d30-3033-3133-3935f835967d,2019,CLE,Garrett Gilbert,QB
G.Harrell,32013030-2d30-3032-3736-3032ce89a7b8,2012,GB,Graham Harrell,QB
G.McElroy,32013030-2d30-3032-3831-343639e7f44e,2012,NYJ,Greg McElroy,QB
G.Minshew II,32013030-2d30-3033-3532-3839c25a936a,2019,JAX,Gardner Minshew II,QB
G.Smith,32013030-2d30-3033-3035-3635405348e4,2015,NYJ,Geno Smith,QB
G.Smith,32013030-2d30-3033-3035-3635405348e4,2016,NYJ,Geno Smith,QB
G.Smith,32013030-2d30-3033-3035-3635405348e4,2017,NYG,Geno Smith,QB
G.Smith,32013030-2d30-3033-3035-3635405348e4,2018,LAC,Geno Smith,QB
J.Allen,32013030-2d30-3033-3438-3537f3a13a66,2019,BUF,Josh Allen,QB
J.Beck,32013030-2d30-3032-3534-323797243087,2011,WAS,John Beck,QB
J.Brissett,32013030-2d30-3033-3331-3139ba7e51e2,2016,NE,Jacoby Brissett,QB
J.Brissett,32013030-2d30-3033-3331-3139ba7e51e2,2017,IND,Jacoby Brissett,QB
J.Brissett,32013030-2d30-3033-3331-3139ba7e51e2,2018,IND,Jacoby Brissett,QB
J.Bush,32013030-2d30-3032-3931-34332262e1c3,2013,NYJ,Josh Bush,DB
J.Callahan,32013030-2d30-3033-3236-33309ca70431,2017,GB,Joe Callahan,QB
J.Campbell,32013030-2d30-3032-3334-3630311d0939,2011,LV,Jason Campbell,QB
J.Campbell,32013030-2d30-3032-3334-3630311d0939,2012,CHI,Jason Campbell,QB
J.Campbell,32013030-2d30-3032-3334-3630311d0939,2013,CLE,Jason Campbell,QB
J.Campbell,32013030-2d30-3032-3334-3630311d0939,2014,CIN,Jason Campbell,QB
J.Clausen,32013030-2d30-3032-3736-3539299451a0,2014,CHI,Jimmy Clausen,QB
J.Clausen,32013030-2d30-3032-3736-3539299451a0,2015,BAL,Jimmy Clausen,QB
J.Clausen,32013030-2d30-3032-3736-3539299451a0,2015,CHI,Jimmy Clausen,QB
J.Cutler,32013030-2d30-3032-3432-3236d681c61c,2011,CHI,Jay Cutler,QB
J.Cutler,32013030-2d30-3032-3432-3236d681c61c,2012,CHI,Jay Cutler,QB
J.Cutler,32013030-2d30-3032-3432-3236d681c61c,2013,CHI,Jay Cutler,QB
J.Cutler,32013030-2d30-3032-3432-3236d681c61c,2014,CHI,Jay Cutler,QB
J.Cutler,32013030-2d30-3032-3432-3236d681c61c,2015,CHI,Jay Cutler,QB
J.Cutler,32013030-2d30-3032-3432-3236d681c61c,2016,CHI,Jay Cutler,QB
J.Cutler,32013030-2d30-3032-3432-3236d681c61c,2017,MIA,Jay Cutler,QB
J.Delhomme,32013030-2d30-3030-3431-36314534ade6,2011,HOU,Jake Delhomme,QB
J.Dobbs,32013030-2d30-3033-3339-343990d8a4e4,2018,PIT,Joshua Dobbs,QB
J.Driskel,32013030-2d30-3033-3234-33369707963e,2018,CIN,Jeff Driskel,QB
J.Driskel,32013030-2d30-3033-3234-33369707963e,2019,DET,Jeff Driskel,QB
J.Elliott,32013030-2d30-3033-3337-38377f25b5f4,2019,PHI,Jake Elliott,K
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2012,BAL,Joe Flacco,QB
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2013,BAL,Joe Flacco,QB
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2014,BAL,Joe Flacco,QB
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2015,BAL,Joe Flacco,QB
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2016,BAL,Joe Flacco,QB
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2017,BAL,Joe Flacco,QB
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2018,BAL,Joe Flacco,QB
J.Flacco,32013030-2d30-3032-3631-3538c6a10853,2019,DEN,Joe Flacco,QB
J.Freeman,32013030-2d30-3032-3639-3933413b75ca,2011,TB,Josh Freeman,QB
J.Freeman,32013030-2d30-3032-3639-3933413b75ca,2012,TB,Josh Freeman,QB
J.Freeman,32013030-2d30-3032-3639-3933413b75ca,2013,MIN,Josh Freeman,QB
J.Freeman,32013030-2d30-3032-3639-3933413b75ca,2013,TB,Josh Freeman,QB
J.Freeman,32013030-2d30-3032-3639-3933413b75ca,2015,IND,Josh Freeman,QB
J.Garoppolo,32013030-2d30-3033-3133-34353afe165e,2014,NE,Jimmy Garoppolo,QB
J.Garoppolo,32013030-2d30-3033-3133-34353afe165e,2015,NE,Jimmy Garoppolo,QB
J.Garoppolo,32013030-2d30-3033-3133-34353afe165e,2018,SF,Jimmy Garoppolo,QB
J.Garoppolo,32013030-2d30-3033-3133-34353afe165e,2019,SF,Jimmy Garoppolo,QB
J.Goff,32013030-2d30-3033-3331-30361d564889,2016,LA,Jared Goff,QB
J.Goff,32013030-2d30-3033-3331-30361d564889,2017,LA,Jared Goff,QB
J.Goff,32013030-2d30-3033-3331-30361d564889,2018,LA,Jared Goff,QB
J.Goff,32013030-2d30-3033-3331-30361d564889,2019,LA,Jared Goff,QB
J.Hekker,32013030-2d30-3032-3838-3732a4291a77,2012,LA,Johnny Hekker,P
J.Hekker,32013030-2d30-3032-3838-3732a4291a77,2013,LA,Johnny Hekker,P
J.Hekker,32013030-2d30-3032-3838-3732a4291a77,2014,LA,Johnny Hekker,P
J.Hekker,32013030-2d30-3032-3838-3732a4291a77,2015,LA,Johnny Hekker,P
J.Hekker,32013030-2d30-3032-3838-3732a4291a77,2016,LA,Johnny Hekker,P
J.Hekker,32013030-2d30-3032-3838-3732a4291a77,2017,LA,Johnny Hekker,P
J.Hekker,32013030-2d30-3032-3838-3732a4291a77,2018,LA,Johnny Hekker,P
